"shape_id","shape_pt_lat","shape_pt_lon","shape_pt_sequence","shape_dist_traveled"
"SMNW.INBOUND","-33.7427615","151.0455679","264","17191.45593022091"
"SMNW.INBOUND","-33.7433465","151.0463328","265","17287.54902190741"
"SMNW.INBOUND","-33.7438685","151.0470288","266","17374.218312089517"
"SMNW.INBOUND","-33.7450493","151.0485102","267","17563.9441528279"
"SMNW.INBOUND","-33.7482852","151.0526871","268","18091.779555577166"
"SMNW.INBOUND","-33.7494753","151.0543057","269","18291.571106265073"
"SMNW.INBOUND","-33.750912","151.0566191","270","18558.664141413814"
"SMNW.INBOUND","-33.7526558","151.0592317","271","18868.51229972589"
"SMNW.INBOUND","-33.7542853","151.0616585","272","19156.99540995122"
"SMNW.INBOUND","-33.7550815","151.0628504","273","19298.394556261355"
"SMNW.INBOUND","-33.7554575","151.0634191","274","19365.591989289213"
"SMNW.INBOUND","-33.7556383","151.0636897","275","19397.69653776194"
"SMNW.INBOUND","-33.7557616","151.0638725","276","19419.465107219217"
"SMNW.INBOUND","-33.755977","151.0641966","277","19457.83766605375"
"SMNW.INBOUND","-33.7563322","151.0647346","278","19521.372621820563"
"SMNW.INBOUND","-33.7567338","151.0653226","279","19591.742664151625"
"SMNW.INBOUND","-33.7574155","151.0661307","280","19698.149958628208"
"SMNW.INBOUND","-33.7576837","151.0664248","281","19738.490660504038"
"SMNW.INBOUND","-33.7585735","151.067418","282","19873.426145153502"
"SMNW.INBOUND","-33.7590503","151.0679632","283","19946.55732040223"
"SMNW.INBOUND","-33.7591778","151.0681209","284","19966.890837523"
"SMNW.INBOUND","-33.7593485","151.0683401","285","19994.6557034084"
"SMNW.INBOUND","-33.7595398","151.0685902","286","20026.073781279123"
"SMNW.INBOUND","-33.7596968","151.0688114","287","20052.966362357372"
"SMNW.INBOUND","-33.760144","151.0694787","288","20132.227207558695"
"SMNW.INBOUND","-33.7604757","151.0700083","289","20193.553301331605"
"SMNW.INBOUND","-33.760939","151.0708598","290","20287.700474735575"
"SMNW.INBOUND","-33.7618895","151.0728198","291","20497.6668188237"
"SMNW.INBOUND","-33.7620431","151.0731348","292","20531.458187846838"
"SMNW.INBOUND","-33.7620947","151.0732267","293","20541.716897060574"
"SMNW.INBOUND","-33.7622447","151.0734942","294","20571.56552759559"
"SMNW.INBOUND","-33.7623912","151.0737521","295","20600.45987104992"
"SMNW.INBOUND","-33.7625877","151.074083","296","20638.073238330097"
"SMNW.INBOUND","-33.7627429","151.0743183","297","20665.849295037246"
"SMNW.INBOUND","-33.7629844","151.0746833","298","20708.987510719515"
"SMNW.INBOUND","-33.7634505","151.075387","299","20792.189952470275"
"SMNW.INBOUND","-33.7636535","151.075691","300","20828.24708205325"
"SMNW.INBOUND","-33.7641584","151.0764104","301","20915.297828969055"
"SMNW.INBOUND","-33.7646829","151.077023","302","20996.569911805807"
"SMNW.INBOUND","-33.7649225","151.0772644","303","21031.30296913993"
"SMNW.INBOUND","-33.7651367","151.0774753","304","21062.063099628456"
"SMNW.INBOUND","-33.7653533","151.0776883","305","21093.152380131763"
"SMNW.INBOUND","-33.765607","151.0779324","306","21129.25223801636"
"SMNW.INBOUND","-33.7661516","151.0784715","307","21207.629390575465"
"SMNW.INBOUND","-33.767471","151.0797507","308","21395.935986007724"
"SMNW.INBOUND","-33.7678416","151.0801114","309","21448.909547159914"
"SMNW.INBOUND","-33.7680909","151.0803545","310","21484.5713107672"
"SMNW.INBOUND","-33.7682732","151.0805325","311","21510.662538622608"
"SMNW.INBOUND","-33.7687558","151.0809914","312","21579.018010083946"
"SMNW.INBOUND","-33.7689008","151.0811145","313","21598.733543808798"
"SMNW.INBOUND","-33.7690421","151.0812231","314","21617.35718142285"
"SMNW.INBOUND","-33.769171","151.0813144","315","21633.968728615204"
"SMNW.INBOUND","-33.7693245","151.0814215","316","21653.67433204092"
"SMNW.INBOUND","-33.7696449","151.0815822","317","21692.204361557408"
"SMNW.INBOUND","-33.76985","151.0816713","318","21716.404658482214"
"SMNW.INBOUND","-33.7699047","151.0816884","319","21722.675255882627"
"SMNW.INBOUND","-33.7701516","151.0817674","320","21751.021869748016"
"SMNW.INBOUND","-33.7703899","151.0818151","321","21777.820467402453"
"SMNW.INBOUND","-33.7706685","151.0818525","322","21808.915887703737"
"SMNW.INBOUND","-33.7709336","151.081866","323","21838.346896399697"
"SMNW.INBOUND","-33.771213","151.0818759","324","21869.351023185518"
"SMNW.INBOUND","-33.7715354","151.0818982","325","21905.170683823137"
"SMNW.INBOUND","-33.7716554","151.081907","326","21918.505813805285"
"SMNW.INBOUND","-33.7717734","151.0819291","327","21931.753299506883"
"SMNW.INBOUND","-33.7718662","151.0819488","328","21942.207021299997"
"SMNW.INBOUND","-33.7719045","151.0819526","329","21946.469749232427"
"SMNW.INBOUND","-33.771935","151.0819612","330","21949.945285460177"
"SMNW.INBOUND","-33.7720262","151.0819826","331","21960.253430192442"
"SMNW.INBOUND","-33.7720581","151.0819919","332","21963.895083967684"
"SMNW.INBOUND","-33.7720823","151.0820001","333","21966.68470755238"
"SMNW.INBOUND","-33.7721014","151.0820033","334","21968.82388303562"
"SMNW.INBOUND","-33.7721267","151.0820089","335","21971.677656574033"
"SMNW.INBOUND","-33.7722124","151.0820268","336","21981.326880618693"
"SMNW.INBOUND","-33.7742309","151.0829193","337","22219.991368723557"
"SMNW.INBOUND","-33.7764749","151.0839115","338","22485.31771220905"
"SMNW.INBOUND","-33.7768878","151.0841212","339","22535.06459145868"
"SMNW.INBOUND","-33.7772927","151.0843397","340","22584.324992362475"
"SMNW.INBOUND","-33.7777038","151.084608","341","22636.255842063056"
"SMNW.INBOUND","-33.778105","151.0849121","342","22688.921551886964"
"SMNW.INBOUND","-33.7782634","151.0850814","343","22712.471263940966"
"SMNW.INBOUND","-33.7787365","151.0856568","344","22787.26509836183"
"SMNW.INBOUND","-33.7790325","151.0860845","345","22838.716852088783"
"SMNW.INBOUND","-33.7793064","151.0865636","346","22892.495897727422"
"SMNW.INBOUND","-33.7795609","151.0871118","347","22950.59107565586"
"SMNW.INBOUND","-33.779777","151.0876993","348","23010.052104635783"
"SMNW.INBOUND","-33.7799343","151.0882893","349","23067.41702381237"
"SMNW.INBOUND","-33.779999","151.0886462","350","23101.243932179852"
"SMNW.INBOUND","-33.7800424","151.0889116","351","23126.292789235176"
"SMNW.INBOUND","-33.7800972","151.0895236","352","23183.302531754212"
"SMNW.INBOUND","-33.780087","151.0901642","353","23242.647079815568"
"SMNW.INBOUND","-33.7800337","151.0907548","354","23297.668291628703"
"SMNW.INBOUND","-33.7799165","151.0913631","355","23355.49067222696"
"SMNW.INBOUND","-33.7797547","151.0919628","356","23413.86363827963"
"SMNW.INBOUND","-33.7794172","151.0930505","357","23521.339580650703"
"SMNW.INBOUND","-33.7747323","151.1080318","358","25003.09444805291"
"SMNW.INBOUND","-33.7745469","151.1089847","359","25093.72360757469"
"SMNW.INBOUND","-33.7744379","151.1099639","360","25185.227368225318"
"SMNW.INBOUND","-33.7744209","151.1109914","361","25280.421588069934"
"SMNW.INBOUND","-33.7744989","151.1119357","362","25368.317257391354"
"SMNW.INBOUND","-33.7745974","151.1124458","363","25416.813561304676"
"SMNW.INBOUND","-33.7746772","151.1128905","364","25458.945503301293"
"SMNW.INBOUND","-33.774805","151.1133531","365","25504.07903849174"
"SMNW.INBOUND","-33.7749463","151.1138584","366","25553.438197298656"
"SMNW.INBOUND","-33.7751127","151.1143085","367","25599.032615663506"
"SMNW.INBOUND","-33.7752956","151.1147556","368","25645.148312165034"
"SMNW.INBOUND","-33.7755568","151.115285","369","25702.10426435412"
"SMNW.INBOUND","-33.7757374","151.1156532","370","25741.657302550473"
"SMNW.INBOUND","-33.7759503","151.1159998","371","25781.511282439627"
"SMNW.INBOUND","-33.776215","151.116443","372","25831.981929538306"
"SMNW.INBOUND","-33.7764638","151.1168226","373","25876.679307434024"
"SMNW.INBOUND","-33.7773491","151.1180827","374","26029.209431320323"
"SMNW.INBOUND","-33.7798145","151.1214391","375","26443.24726275395"
"SMNW.INBOUND","-33.7844731","151.1276916","376","27219.371328033758"
"SMNW.INBOUND","-33.7864408","151.1303292","377","27546.95358055711"
"SMNW.INBOUND","-33.7867627","151.1307085","378","27597.042160129706"
"SMNW.INBOUND","-33.7871018","151.1310584","379","27646.689337654552"
"SMNW.INBOUND","-33.7876923","151.1315373","380","27725.791157592834"
"SMNW.INBOUND","-33.7879258","151.1316854","381","27755.098409447113"
"SMNW.INBOUND","-33.7881336","151.1318135","382","27781.021384430933"
"SMNW.INBOUND","-33.7887331","151.1321005","383","27852.632637114417"
"SMNW.INBOUND","-33.7901329","151.1327606","384","28019.498257299612"
"SMNW.INBOUND","-33.7909787","151.1331495","385","28119.989183807586"
"SMNW.INBOUND","-33.7917175","151.133728","386","28217.89490250726"
"SMNW.INBOUND","-33.7919599","151.1339378","387","28251.06714987503"
"SMNW.INBOUND","-33.7924111","151.1343962","388","28316.693565298592"
"SMNW.INBOUND","-33.7928371","151.1349088","389","28383.672704806548"
"SMNW.INBOUND","-33.793174","151.135376","390","28440.842640755276"
"SMNW.INBOUND","-33.7935063","151.1359207","391","28503.31728832842"
"SMNW.INBOUND","-33.7938429","151.1369314","392","28604.087266731378"
"SMNW.INBOUND","-33.7944371","151.1390682","393","28812.65722233177"
"SMNW.INBOUND","-33.7948678","151.1409748","394","28995.569534242997"
"SMNW.INBOUND","-33.7957982","151.145297","395","29408.919933850193"
"SMNW.INBOUND","-33.7958828","151.1458293","396","29459.098900432"
"SMNW.INBOUND","-33.7960123","151.1467722","397","29547.589822381815"
"SMNW.INBOUND","-33.7960603","151.1474458","398","29610.195350756505"
"SMNW.INBOUND","-33.7959845","151.1483225","399","29691.816355059906"
"SMNW.INBOUND","-33.7958447","151.1493847","400","29791.396259510126"
"SMNW.INBOUND","-33.7951825","151.1515085","401","30001.33979702347"
"SMNW.INBOUND","-33.7949101","151.1520776","402","30062.088574129742"
"SMNW.INBOUND","-33.7946092","151.1526489","403","30124.64228663145"
"SMNW.INBOUND","-33.7940018","151.1537973","404","30250.53609772283"
"SMNW.INBOUND","-33.7928902","151.1555549","405","30454.7307141434"
"SMNW.INBOUND","-33.7920809","151.1566382","406","30589.351478762022"
"SMNW.INBOUND","-33.7916639","151.1571822","407","30657.7433402896"
"SMNW.INBOUND","-33.7887005","151.1605842","408","31113.052355825082"
"SMNW.INBOUND","-33.7872136","151.1616637","409","31305.9136846803"
"SMNW.INBOUND","-33.7855615","151.162379","410","31500.769493035667"
"SMNW.INBOUND","-33.7838205","151.162956","411","31701.13660111352"
"SMNW.INBOUND","-33.7831468","151.1633467","412","31784.16294007588"
"SMNW.INBOUND","-33.7819162","151.1642629","413","31944.88666055764"
"SMNW.INBOUND","-33.7813856","151.1647725","414","32020.32867777348"
"SMNW.INBOUND","-33.7809339","151.1652749","415","32088.706290205162"
"SMNW.INBOUND","-33.7804627","151.1658937","416","32166.272537050125"
"SMNW.INBOUND","-33.7801953","151.1663005","417","32214.224258958446"
"SMNW.INBOUND","-33.7798273","151.166929","418","32285.321875478432"
"SMNW.INBOUND","-33.779424","151.1678145","419","32378.745249343734"
"SMNW.INBOUND","-33.7791785","151.1685035","420","32448.12926323354"
"SMNW.INBOUND","-33.7789067","151.1696425","421","32557.850246970836"
"SMNW.INBOUND","-33.7787988","151.1706377","422","32650.802853833196"
"SMNW.INBOUND","-33.7787795","151.1713949","423","32720.97008672315"
"SMNW.INBOUND","-33.778809","151.1721393","424","32789.99666833284"
"SMNW.INBOUND","-33.7789422","151.1729962","425","32870.72911885898"
"SMNW.INBOUND","-33.7791375","151.1738261","426","32950.59124791505"
"SMNW.INBOUND","-33.7793212","151.1743855","427","33006.26704214816"
"SMNW.INBOUND","-33.7795419","151.1749461","428","33063.672593974356"
"SMNW.INBOUND","-33.7798318","151.1755577","429","33128.81055787435"
"SMNW.INBOUND","-33.7801241","151.1760582","430","33185.38055495419"
"SMNW.INBOUND","-33.7806611","151.1768639","431","33280.86211247687"
"SMNW.INBOUND","-33.7810713","151.1773548","432","33345.18518505176"
"SMNW.INBOUND","-33.7814831","151.1777983","433","33406.61536192779"
"SMNW.INBOUND","-33.7818716","151.1781809","434","33462.40654953389"
"SMNW.INBOUND","-33.782293","151.1785537","435","33520.518157011466"
"SMNW.INBOUND","-33.7831693","151.1791579","436","33632.67434881783"
"SMNW.INBOUND","-33.7836105","151.1794066","437","33686.76158868352"
"SMNW.INBOUND","-33.7839939","151.1795783","438","33732.16383609177"
"SMNW.INBOUND","-33.7848413","151.1797387","439","33827.322941589766"
"SMNW.INBOUND","-33.7859834","151.1798895","440","33954.7705645987"
"SMNW.INBOUND","-33.7870744","151.1801078","441","34077.46000047101"
"SMNW.INBOUND","-33.7879887","151.1803079","442","34180.55219914269"
"SMNW.INBOUND","-33.7881916","151.1803776","443","34203.965040444644"
"SMNW.INBOUND","-33.788441","151.1805163","444","34234.46508350916"
"SMNW.INBOUND","-33.7888102","151.1806588","445","34277.49025889291"
"SMNW.INBOUND","-33.7891073","151.1807454","446","34311.40610555522"
"SMNW.INBOUND","-33.7894805","151.1808079","447","34353.20365146672"
"SMNW.INBOUND","-33.7896879","151.1808329","448","34376.32438580128"
"SMNW.INBOUND","-33.7898504","151.180844","449","34394.377948644535"
"SMNW.INBOUND","-33.7900197","151.1808537","450","34413.17794225996"
"SMNW.INBOUND","-33.7901799","151.1808592","451","34430.95440113338"
"SMNW.INBOUND","-33.7904518","151.1808592","452","34461.11316965388"
"SMNW.INBOUND","-33.7922998","151.1808856","453","34666.10536623718"
"SMNW.INBOUND","-33.7927042","151.18088","454","34710.96386367598"
"SMNW.INBOUND","-33.7930337","151.18088","455","34747.511558957005"
"SMNW.INBOUND","-33.7931961","151.1808814","456","34765.525215069916"
"SMNW.INBOUND","-33.7937871","151.1808958","457","34831.091706934676"
"SMNW.INBOUND","-33.7946467","151.1809118","458","34926.44891212228"
"SMNW.INBOUND","-33.794853","151.1809159","459","34949.3345864917"
"SMNW.INBOUND","-33.795453","151.1809258","460","35015.89211590038"
"SMNW.INBOUND","-33.795748","151.1809313","461","35048.617096092035"
"SMNW.INBOUND","-33.796111","151.1809381","462","35088.88551018439"
"SMNW.INBOUND","-33.7974842","151.1809616","463","35241.2146435067"
